"txNomeParlamentar";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"vlrRestituicao";"nuDeputadoId";"ideDocumento"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 4555143279";"0";"2019-01-08T00:00:00";"39";"0";"39";"1";"2019";"0";"JOSÉ GUIMARÃES";"GRU/FOR";"0";"0";"";"1861";"1630521"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENVELOPE BÁSICO/CONVENCIONAL - PLÁSTICO/BOLHA";"000.000.000/0000-7";"RSP : 2272301";"1";"2019-02-04T16:21:48";"4.1";"0";"4.1";"2";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272300";"1";"2019-02-04T16:21:40";"50.64";"0";"50.64";"2";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272426";"1";"2019-02-06T12:37:38";"50.64";"0";"50.64";"2";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272438";"1";"2019-02-06T14:52:28";"52.75";"0";"52.75";"2";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272785";"1";"2019-02-12T16:17:00";"141.87";"0";"141.87";"2";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"SJ CARIRI ADM DE IMÓVEIS LTDA";"136.341.290/0010-1";"01/19";"1";"2019-01-29T00:00:00";"1333";"250.6";"1082.4";"1";"2019";"0";"";"";"1558289";"";"";"1861";"6747369"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"telefonia Brasil S/A";"025.581.570/0016-2";"945991-CE";"0";"2018-12-19T00:00:00";"899.63";"15.59";"884.04";"1";"2019";"0";"";"";"1558289";"";"";"1861";"6747370"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MS DERIVADOS DE PETROLEO LTDA";"069.130.880/0011-9";"107";"4";"2019-01-16T00:00:00";"3000";"0";"3000";"1";"2019";"0";"";"";"1554869";"";"";"1861";"6739933"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAO JOAO COMERCIO DE COMBUSTIVEIS LTDA";"080.907.340/0038-2";"5329";"4";"2019-01-16T00:00:00";"3000";"0";"3000";"1";"2019";"0";"";"";"1554869";"";"";"1861";"6739938"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"OPINIAO INSTITUTO DE PESQUISA E ASSESSORIA LTDA";"026.405.070/0013-5";"59";"0";"2019-01-16T00:00:00";"10000";"0";"10000";"1";"2019";"0";"";"";"1554868";"";"";"1861";"6739942"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"ELETROPAULO METROPOLITANA DE SÃO PAULO S/A";"616.952.270/0019-3";"66918189";"0";"2019-01-09T00:00:00";"409.41";"0";"409.41";"1";"2019";"0";"";"";"1554829";"";"";"1923";"6739797"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"Kalunga Comercio Industria Grafica Ltda";"432.838.110/1950-0";"10590";"4";"2019-01-03T00:00:00";"199";"119.2";"79.8";"1";"2019";"0";"";"";"1554830";"";"";"1923";"6739688"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"SABESP";"437.765.170/0018-0";"1468006794481";"0";"2019-01-09T00:00:00";"100.9";"0";"100.9";"1";"2019";"0";"";"";"1554829";"";"";"1923";"6739749"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"SOLARYS SOLUCOES DIGITAIS LTDA";"086.482.070/0018-9";"00003948";"0";"2019-01-02T00:00:00";"800";"0";"800";"1";"2019";"0";"";"";"1554829";"";"";"1923";"6739811"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE SERVICOS CAMBUI EIRELI";"077.668.890/0016-1";"1448";"4";"2019-01-16T00:00:00";"2463.3";"0";"2463.3";"1";"2019";"0";"";"";"1555733";"";"";"1923";"6742423"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE SERVICOS CAMBUI LTDA";"077.668.890/0016-1";"1424";"4";"2019-01-02T00:00:00";"1827.62";"0";"1827.62";"1";"2019";"0";"";"";"1555733";"";"";"1923";"6742418"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"EDITORA TUIM LTDA";"003.952.550/0010-9";"418";"4";"2019-01-16T00:00:00";"11000";"0";"11000";"1";"2019";"0";"";"";"1554831";"";"";"1923";"6739869"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"10";"TELEFONIA";"0";"";"Telefônica Brasil S. A. VIVO";"025.581.570/0016-2";"11000006463574";"0";"2019-01-18T00:00:00";"387.41";"0";"387.41";"1";"2019";"0";"";"";"1555732";"";"";"1923";"6742417"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"10";"TELEFONIA";"0";"";"Telefônica Brasil S. A. VIVO";"025.581.570/0016-2";"2104159349";"0";"2019-01-11T00:00:00";"592.08";"0";"592.08";"1";"2019";"0";"";"";"1554829";"";"";"1923";"6739691"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ACC VILA BEATRIZ";"036.289.080/0013-2";"0178";"1";"2019-01-18T00:00:00";"34.1";"0";"34.1";"1";"2019";"0";"";"";"1555732";"";"";"1923";"6742415"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - MALA DIRETA POSTAL BÁSICA";"000.000.000/0000-7";"RSP : 2265418";"1";"2019-01-08T11:36:34";"1652.88";"0";"1652.88";"1";"2019";"0";"";"";"0";"0";"";"1923";"0"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266831";"1";"2019-01-28T15:18:39";"67.56";"0";"67.56";"1";"2019";"0";"";"";"0";"0";"";"1923";"0"
"RICARDO TRIPOLI";"141472";"384";"2015";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266895";"1";"2019-01-29T14:44:46";"36.58";"0";"36.58";"1";"2019";"0";"";"";"0";"0";"";"1923";"0"
"JULIÃO AMIN";"141474";"71";"2015";"MA";"PDT";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"LIMA COMERCIAL - POSTO CONFIANCA";"694.181.010/0034-5";"132335";"4";"2019-01-14T00:00:00";"241.74";"0";"241.74";"1";"2019";"0";"";"";"1554652";"";"";"1863";"6739417"
"JULIÃO AMIN";"141474";"71";"2015";"MA";"PDT";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO LITORAL LTDA";"083.346.100/0013-3";"4311";"4";"2019-01-15T00:00:00";"218";"0";"218";"1";"2019";"0";"";"";"1554652";"";"";"1863";"6739427"
"JULIÃO AMIN";"141474";"71";"2015";"MA";"PDT";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"R C Reis Caldas Comercio e Serviços";"311.886.620/0016-0";"11";"0";"2019-01-04T00:00:00";"25000";"0";"25000";"1";"2019";"0";"";"";"1552491";"";"";"1863";"6733372"
"JULIÃO AMIN";"141474";"71";"2015";"MA";"PDT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2266592";"1";"2019-01-24T16:38:59";"57.46";"0";"57.46";"1";"2019";"0";"";"";"0";"0";"";"1863";"0"
"JULIÃO AMIN";"141474";"71";"2015";"MA";"PDT";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"WMS EMPREENDIMENTOS E SERVIÇOS LTDA - EPP";"261.896.350/0017-2";"00000200";"0";"2019-01-18T00:00:00";"8300";"0";"8300";"1";"2019";"0";"";"";"1555090";"";"";"1863";"6740505"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0478-0";"426782";"4";"2019-01-02T00:00:00";"200";"0";"200";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737064"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230379";"4";"2019-01-06T00:00:00";"195.74";"0";"195.74";"1";"2019";"0";"";"";"1555414";"";"";"1867";"6741558"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230393";"4";"2019-01-06T00:00:00";"217.21";"0";"217.21";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737058"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230632";"4";"2019-01-08T00:00:00";"300.09";"0";"300.09";"1";"2019";"0";"";"";"1555414";"";"";"1867";"6741544"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230644";"4";"2019-01-08T00:00:00";"209.75";"0";"209.75";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737057"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230930";"4";"2019-01-10T00:00:00";"195.09";"0";"195.09";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737061"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230931";"4";"2019-01-10T00:00:00";"200";"0";"200";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737060"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"230946";"4";"2019-01-10T00:00:00";"287.97";"0";"287.97";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737062"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"231182";"4";"2019-01-12T00:00:00";"197.11";"0";"197.11";"1";"2019";"0";"";"";"1553814";"";"";"1867";"6737059"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"231433";"4";"2019-01-14T00:00:00";"223.93";"0";"223.93";"1";"2019";"0";"";"";"1555414";"";"";"1867";"6741555"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"231727";"4";"2019-01-16T00:00:00";"328.95";"0";"328.95";"1";"2019";"0";"";"";"1555414";"";"";"1867";"6741561"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"232081";"4";"2019-01-18T00:00:00";"240.06";"0";"240.06";"1";"2019";"0";"";"";"1555414";"";"";"1867";"6741551"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"232404";"4";"2019-01-20T00:00:00";"165.12";"0";"165.12";"1";"2019";"0";"";"";"1555414";"";"";"1867";"6741547"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"232932";"4";"2019-01-24T00:00:00";"203.72";"0";"203.72";"1";"2019";"0";"";"";"1557251";"";"";"1867";"6744773"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAN REMO POSTO SERVIÇOS LTDA";"016.557.780/0052-5";"232933";"4";"2019-01-24T00:00:00";"203.42";"0";"203.42";"1";"2019";"0";"";"";"1557244";"";"";"1867";"6744754"
"LAERTE BESSA";"141478";"412";"2015";"DF";"PR";"55";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"SANTANA E VAZ ADVOGADOS ASSOCIADOS";"141.319.120/0010-7";"330";"4";"2019-01-21T00:00:00";"28000";"0";"28000";"1";"2019";"0";"";"";"1554671";"";"";"1867";"6739510"
"LÁZARO BOTELHO";"141480";"63";"2015";"TO";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FRATELLI POSTO DE COMBUSTIVEIS LTDA";"088.840.380/0018-6";"71740";"4";"2019-01-03T00:00:00";"3785.22";"239.77";"3545.45";"1";"2019";"0";"";"";"1552492";"";"";"1869";"6733386"
"LÁZARO BOTELHO";"141480";"63";"2015";"TO";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FRATELLI POSTO DE COMBUSTIVEIS LTDA";"088.840.380/0018-6";"71741";"4";"2019-01-03T00:00:00";"2454.55";"0";"2454.55";"1";"2019";"0";"";"";"1552492";"";"";"1869";"6733385"
"LÁZARO BOTELHO";"141480";"63";"2015";"TO";"PP";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"L M AQUINO - EPP";"208.211.930/0015-9";"201900000000001";"0";"2019-01-15T00:00:00";"22500";"0";"22500";"1";"2019";"0";"";"";"1554003";"";"";"1869";"6737552"
"LÁZARO BOTELHO";"141480";"63";"2015";"TO";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265160";"1";"2019-01-02T11:47:16";"17.18";"0";"17.18";"1";"2019";"0";"";"";"0";"0";"";"1869";"0"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CEMIG DISTRIBUIÇÃO S.A.";"069.811.800/0011-6";"086496031";"0";"2019-01-09T00:00:00";"169.14";"0";"169.14";"1";"2019";"0";"";"";"1555105";"";"";"1873";"6740508"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CEMIG DISTRIBUIÇÃO S.A.";"069.811.800/0011-6";"086496032";"0";"2019-01-09T00:00:00";"101.53";"0";"101.53";"1";"2019";"0";"";"";"1555105";"";"";"1873";"6740513"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CONDOMINIO ICON";"179.672.880/0017-0";"257590";"1";"2019-01-14T00:00:00";"1098.99";"0";"1098.99";"1";"2019";"0";"";"";"1553894";"";"";"1873";"6737275"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"GARDEN PARK LTDA";"011.822.380/0022-9";"00001304";"0";"2019-01-07T00:00:00";"600";"0";"600";"1";"2019";"0";"";"";"1555648";"";"";"1873";"6742170"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO LS COMERCIO DE DERIVADOS DE PETROLEO LTDA";"052.567.940/0017-2";"161522";"4";"2019-01-18T00:00:00";"208.83";"0";"208.83";"1";"2019";"0";"";"";"1555649";"";"";"1873";"6742164"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO PETER PAN 01 LTDA";"050.006.840/0022-6";"339136";"4";"2019-01-25T00:00:00";"132.02";"0";"132.02";"1";"2019";"0";"";"";"1555649";"";"";"1873";"6742163"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO SHOPPING DERIVADO DE PETROLEO LTDA";"370.633.280/0105-8";"381220";"4";"2019-01-09T00:00:00";"186.07";"0";"186.07";"1";"2019";"0";"";"";"1555649";"";"";"1873";"6742161"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO GRAJAU LTDA";"208.282.990/0018-4";"5859";"4";"2019-01-02T00:00:00";"3699.9";"0";"3699.9";"1";"2019";"0";"";"";"1555107";"";"";"1873";"6740478"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAO JOAO POSTOS DE ABAST E SERV. LTDA";"371.304.810/0016-0";"11013";"4";"2019-01-14T00:00:00";"567.51";"0";"567.51";"1";"2019";"0";"";"";"1553895";"";"";"1873";"6737287"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SAO JOAO POSTOS DE ABAST E SERV. LTDA";"371.304.810/0016-0";"11042";"4";"2019-01-29T00:00:00";"613.62";"0";"613.62";"1";"2019";"0";"";"";"1557403";"";"";"1873";"6745203"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"Grafica Pampulha Ltda";"128.413.730/0017-4";"1698";"4";"2019-01-22T00:00:00";"8000";"0";"8000";"1";"2019";"0";"";"";"1555650";"";"";"1873";"6742169"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"10";"TELEFONIA";"0";"";"ALGAR TELECOM S A";"712.085.160/0017-4";"000094615";"0";"2019-01-12T00:00:00";"322.2";"0";"322.2";"1";"2019";"0";"";"";"1555106";"";"";"1873";"6740535"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"10";"TELEFONIA";"0";"";"CELULAR FUNCIONAL";"000.000.000/0000-1";"6739484";"0";"2019-01-10T00:00:00";"0.4";"0";"0.4";"1";"2019";"0";"";"";"0";"0";"";"1873";"0"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"10";"TELEFONIA";"0";"";"Telefônica Brasil S. A. VIVO";"025.581.570/0016-2";"0240674418";"0";"2019-01-11T00:00:00";"2886.28";"0";"2886.28";"1";"2019";"0";"";"";"1555105";"";"";"1873";"6740516"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265998";"1";"2019-01-16T16:29:13";"24.11";"0";"24.11";"1";"2019";"0";"";"";"0";"0";"";"1873";"0"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266255";"1";"2019-01-21T09:48:45";"24.11";"0";"24.11";"1";"2019";"0";"";"";"0";"0";"";"1873";"0"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266428";"1";"2019-01-22T16:22:31";"24.11";"0";"24.11";"1";"2019";"0";"";"";"0";"0";"";"1873";"0"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"DUDUSAN RESTAURANTE E FAST FOOD LTDA";"185.532.690/0016-0";"354604";"0";"2019-01-21T00:00:00";"49.51";"0";"49.51";"1";"2019";"0";"";"";"1557402";"";"";"1873";"6745182"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: XC762P";"0";"2019-01-18T00:00:00";"720.05";"0";"720.05";"1";"2019";"0";"LEONARDO QUINTÃO";"CNF/BSB";"0";"0";"";"1873";"1633899"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.613642";"0";"2019-01-14T00:00:00";"623.98";"0";"623.98";"1";"2019";"0";"LEONARDO QUINTÃO";"FOR/BSB";"0";"0";"";"1873";"1634584"
"LEONARDO QUINTÃO";"141482";"255";"2015";"MG";"MDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Comp-957-2187.514959";"0";"2019-01-02T00:00:00";"-29.49";"0";"-29.49";"1";"2019";"0";"LEONARDO QUINTÃO";"BSB/CNF";"0";"0";"";"1873";"1634503"
"LINDOMAR GARÇON";"141483";"45";"2015";"RO";"PRB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"COMERCIO DE DERIVADOS DE PETROLEO ESTRELA LTDA ME";"051.525.880/0011-2";"3";"4";"2019-01-14T00:00:00";"5989.36";"0";"5989.36";"1";"2019";"0";"";"";"1555116";"";"";"1874";"6740570"
"LINDOMAR GARÇON";"141483";"45";"2015";"RO";"PRB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"COMERCIO DE DERIVADOS DE PETROLEO ESTRELA LTDA ME";"051.525.880/0011-2";"6";"4";"2019-01-22T00:00:00";"5989.36";"5978.72";"10.64";"1";"2019";"0";"";"";"1555188";"";"";"1874";"6740807"
"LINDOMAR GARÇON";"141483";"45";"2015";"RO";"PRB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"GRÁFICA E EDITORA DINÂMICA LTDA ME";"032.000.910/0010-5";"000000000001648";"0";"2019-01-18T00:00:00";"10300";"0";"10300";"1";"2019";"0";"";"";"1554637";"";"";"1874";"6739387"
"LINDOMAR GARÇON";"141483";"45";"2015";"RO";"PRB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"PORTAL DE NOTICIAS COMUNICAÇÃO E PUBLICIDADE LTDA";"157.060.750/0016-0";"000000000001212";"0";"2019-01-22T00:00:00";"6000";"0";"6000";"1";"2019";"0";"";"";"1555178";"";"";"1874";"6740774"
"LINDOMAR GARÇON";"141483";"45";"2015";"RO";"PRB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"VOZ DE RONDONIA PUBLICIDADES E PROPAGANDA LTDA ME";"105.752.380/0010-7";"000000000000575";"0";"2019-01-10T00:00:00";"10000";"0";"10000";"1";"2019";"0";"";"";"1553430";"";"";"1874";"6735832"
"LINDOMAR GARÇON";"141483";"45";"2015";"RO";"PRB";"55";"10";"TELEFONIA";"0";"";"CELULAR FUNCIONAL";"000.000.000/0000-1";"6739484";"0";"2019-01-10T00:00:00";"0.19";"0";"0.19";"1";"2019";"0";"";"";"0";"0";"";"1874";"0"
